cycle,chI,chV,chT,disI,disV,BCt,SOH,battery_id,RUL
69,0.08381996696337962,0.6708213533894511,0.5140708661254487,0.9613170712071808,0.5613573724348035,0.5432855879230084,0.7217210850140037,B5,99
70,0.0841156979957429,0.6697792237448925,0.5163437369478671,0.9612018397863599,0.5604604657871483,0.5376338121922198,0.7155248288628419,B5,98
71,0.08430268858176537,0.6686053450754021,0.516386013222657,0.9610857735951526,0.559921290366076,0.5312500537296196,0.7085260722727752,B5,97
72,0.09014849693447546,0.6697609740050205,0.514955996669725,0.9581073500828905,0.5563818849861795,0.5189986763157974,0.6950944224203094,B5,96
73,0.0903788214755646,0.6682733171511577,0.5165792526682396,0.957985134352249,0.5558887957569397,0.5135960483222378,0.6891713163856521,B5,95
74,0.09064257975802563,0.6669050626111105,0.5169547783902906,0.9578527518791956,0.5557127839648689,0.5078685315343908,0.6828920224401634,B5,94
75,0.09395396468842215,0.6678530567546358,0.5141438538090978,0.9562258837468923,0.5540030355981275,0.4952255950670695,0.6690310915423372,B5,93
76,0.09665378885016557,0.6662557547594685,0.5136417990489734,0.9547219788816437,0.5515895791969413,0.4900297533118049,0.6633346931058034,B5,92
77,0.09688682314744355,0.6646946871627591,0.5076306615490042,0.9547290387626522,0.5529033044370467,0.4890701303906071,0.6622826220910351,B5,91
78,0.09093574858869563,0.6673824769269191,0.5338798730346246,0.9577303894530782,0.5575481096953488,0.5010759015626127,0.6754450045027829,B5,90
79,0.09753330227409608,0.6652240191721532,0.5070415160918396,0.9544399330729271,0.550623833564541,0.4774845684777033,0.6495809310319776,B5,89
80,0.10053017467906719,0.6638383474004622,0.4941427733746112,0.9527929353559607,0.5471119882162828,0.46633543068926997,0.6373577082976785,B5,88
81,0.10346772654324717,0.6631436014735007,0.5020896986511464,0.9513002170565201,0.5453830423155575,0.46050907159168264,0.6309700497781339,B5,87
82,0.10334450630811652,0.6624425144463774,0.5271209429111784,0.9513073411182661,0.5450998898851659,0.46018646886284154,0.6306163681675777,B5,86
83,0.10371799668062791,0.6630064571747531,0.5389740352775223,0.9511546259841328,0.545607049261924,0.4547501574304342,0.6246563337010204,B5,85
84,0.1067183570471633,0.6613334200709298,0.5345241555207029,0.9496319804517553,0.543228081147413,0.4481533127903421,0.6174239626504936,B5,84
85,0.10749459091867972,0.6613182644868483,0.5229311872836901,0.9493072458341137,0.5428668534144977,0.4360860675963923,0.6041941839362931,B5,83
86,0.11081739435160569,0.6605843853973473,0.5102232101788235,0.9476204592266352,0.5402261745180185,0.4243763510118168,0.5913563774004924,B5,82
87,0.11057243912834834,0.6592929627459327,0.5256017085969871,0.947647157022319,0.5400350900557909,0.4250694779266243,0.5921162787330942,B5,81
88,0.11379629032416128,0.6613433271795274,0.5414592254547294,0.946110806285705,0.5387894220274054,0.418401515056245,0.5848059380686057,B5,80
89,0.11408478164049703,0.6610183854666422,0.5440802811328764,0.9459433003970826,0.5382836606527023,0.41254647402304884,0.578386834454924,B5,79
90,0.10090097342384664,0.666686706413546,0.5344603645956212,0.9525906232699567,0.5487233778943422,0.5127517779217501,0.6882457107155975,B5,78
91,0.09771483119241524,0.663893321055435,0.5590419263442846,0.95419353151595,0.5511546279070101,0.4651410717366845,0.6360482872662767,B5,77
92,0.10413072803356163,0.6625093315622378,0.5596555652471195,0.9509983871597425,0.5449281471932227,0.4472655463531319,0.6164506706252267,B5,76
93,0.11046735981928492,0.6633169340491236,0.5492737396544723,0.9477858421656126,0.5411884320253766,0.4294372783690036,0.5969048640640228,B5,75
94,0.11080906512672908,0.660066270847557,0.5421409892939361,0.947629358491863,0.539420579796582,0.4232856982645342,0.590160653416376,B5,74
95,0.11412540290926829,0.6604881587486203,0.5376964416918439,0.9459426847662147,0.5371677496642102,0.41194672293456025,0.5777293045832129,B5,73
96,0.11439415549187357,0.659355523599246,0.5417216752349615,0.9457775394108273,0.5377237982043708,0.4062069666611128,0.5714365920253117,B5,72
97,0.11732703777730423,0.6590135755586239,0.5436898785109395,0.9442341751515426,0.5355185884326991,0.4001563898991975,0.5648031151739796,B5,71
98,0.11779879110613295,0.6578837545458848,0.5457084816450714,0.9440556408321845,0.5358740103179697,0.39446332834960157,0.5585615958133492,B5,70
99,0.12114768217634088,0.65932614429492,0.5445525103150166,0.9423340764877384,0.5337350033268943,0.3823241181021898,0.5452529190808171,B5,69
100,0.12419808797798827,0.6589138693317635,0.5476568960035088,0.9407801940652043,0.5314999750849312,0.3766792947750625,0.5390642851135481,B5,68
101,0.12472358260873813,0.658099031910551,0.5483547484436473,0.9405900989679368,0.5310585578632139,0.37049144745707074,0.5322803133438081,B5,67
102,0.12490831180462743,0.6575703339884832,0.548418837697899,0.9404056935274113,0.5301660571024064,0.3645878996702302,0.5258080299358415,B5,66
103,0.12142884780351457,0.6552754265132492,0.5519804076961211,0.9421653396561128,0.5331755853801607,0.3767192420238947,0.5391080807979629,B5,65
104,0.11803274560223995,0.659249054637687,0.5818056458125268,0.9438935512093046,0.5379038805952645,0.3882768238628811,0.5517790962404682,B5,64
105,0.12179139292858351,0.6568093522857894,0.5760260990230825,0.9419791354041624,0.5325787517697024,0.3709303677786237,0.5327615183441126,B5,63
106,0.12527963960695018,0.6569050826455506,0.5690288471283551,0.940228285671636,0.5296562967390134,0.3583994244914409,0.5190233698184847,B5,62
107,0.12650970551490273,0.6545077400218099,0.5581871511519738,0.9396601995228477,0.5277634243523041,0.3404155867103922,0.4993070061868997,B5,61
108,0.13166042935565425,0.6557188067608092,0.5593841886293425,0.9369076246850956,0.5245955283285993,0.3406934924241501,0.49961168476409934,B5,60
109,0.12896289668577593,0.6542518852667766,0.5748114815332247,0.9382874600944494,0.5268406768861568,0.3416889842114759,0.500703080177592,B5,59
110,0.1322652014531846,0.6541665827990059,0.5820966248339077,0.9367054392735027,0.5243813298041009,0.33490343973062514,0.49326383033272514,B5,58
111,0.13578108594903887,0.654968366479923,0.5684513776637727,0.9349132057886453,0.5218218529160519,0.3231382667040877,0.48036522479569055,B5,57
112,0.13594406783895713,0.6540702606011694,0.5616323217864252,0.9347230955874426,0.5209360509974004,0.3172104268579359,0.47386630908151073,B5,56
113,0.13600558201495455,0.6527271192782663,0.5760432449149704,0.9347254774925862,0.5214207060832827,0.317154226074295,0.4738046940302615,B5,55
114,0.13921757329876835,0.6539807373402813,0.5881051106689388,0.9331375407305794,0.5200169292193828,0.3111066932732313,0.4671745543886885,B5,54
115,0.13969933712748092,0.653373092091171,0.5817086223281259,0.9329222134713773,0.5191218066447639,0.3052706832045582,0.4607763151434016,B5,53
116,0.14023948436118247,0.6519289321299303,0.5728671167366048,0.9327000768358471,0.517333663024484,0.2990413406414812,0.4539468505622221,B5,52
117,0.1405080569733513,0.6508405570019646,0.5649676399060847,0.9324967166353736,0.5164582350165171,0.2933468491334615,0.4477037634839265,B5,51
118,0.14041781690842822,0.6501112751407115,0.5785647184541399,0.9324997627256053,0.5155499388923173,0.29353920357601837,0.4479146489568555,B5,50
119,0.14351398305298746,0.6523079736886341,0.595190052946374,0.9309005653543491,0.516263870233903,0.28788938964394595,0.4417205436000447,B5,49
120,0.1332631447670858,0.6521137197734036,0.5870134675063229,0.9361139360202695,0.5259225749437154,0.3171498681869122,0.47379991631298696,B5,48
121,0.1330039574778047,0.6540118771599034,0.5960839801168686,0.9363103971747445,0.5262073305018093,0.3226664455109295,0.4798479493216428,B5,47
122,0.1401267628062325,0.6532139746993512,0.5800101653787314,0.9327039122358219,0.5203099297848311,0.29895703700096143,0.45385442528280195,B5,46
123,0.14379666701293115,0.6521164553480916,0.5654172025792765,0.9308898238782708,0.5163485739523963,0.2871897912372573,0.4409535473253793,B5,45
124,0.14420221029656136,0.6506804986541735,0.5622267304494927,0.9306701780390628,0.5153708067719862,0.2806353282947783,0.43376764093781683,B5,44
125,0.1473322060223323,0.649885713468007,0.5626633084888388,0.9290651952099186,0.5133799386654812,0.2755271527920137,0.42816735433978104,B5,43
126,0.14505675442938099,0.6492418261293028,0.5616031704178874,0.9302248407453616,0.5146761234080318,0.2693831753779112,0.4214314788100175,B5,42
127,0.14829416910347337,0.6484534858367433,0.5605955979184346,0.9286016995795098,0.5121149226218022,0.26364759898417817,0.4151433488128225,B5,41
128,0.1514918477290481,0.6481241613153353,0.5556160967136143,0.9269826053398718,0.5103478926220005,0.2570770203625584,0.4079397741948271,B5,40
129,0.15195988518827783,0.6483279947988088,0.5530869752364601,0.9267523567868726,0.5098138058260758,0.2511778172353601,0.40147225400205844,B5,39
130,0.15240549902275308,0.6466844946206467,0.5551031880687437,0.9265144168416571,0.5086890288425031,0.24581932678186144,0.39559753762706507,B5,38
131,0.15238804688269006,0.6458661728841097,0.5576443540702678,0.926509203029747,0.5086982520487043,0.2458145102535608,0.3955922570843588,B5,37
132,0.1556870221040272,0.6459261603648682,0.5546352673076339,0.9248758135175902,0.5071072489789145,0.23926553733292655,0.38841236961603065,B5,36
133,0.15203934638896557,0.6478009875328059,0.5796730402484463,0.926759502502302,0.5114946403289964,0.2513543328003693,0.40166577471263926,B5,35
134,0.14830705477200287,0.650732554856474,0.5869663015722274,0.9286026708418013,0.5149960825998707,0.2635145869789998,0.4149975227053318,B5,34
135,0.15517088487578687,0.6493853492133983,0.5791806860963502,0.9251276809425084,0.5086684787605037,0.24506744428067825,0.3947732203160392,B5,33
136,0.1556598253808341,0.6460288715392183,0.5718518418507516,0.9248759764492117,0.5069181732517796,0.2393191766124104,0.38847117639309586,B5,32
137,0.15937964512297534,0.6472125832603962,0.558236347374145,0.9230110344791528,0.5043159154490805,0.22745244972196424,0.3754612335023029,B5,31
138,0.15930462584204308,0.6467699275823435,0.5769721311388005,0.9230162653296637,0.5051194144481767,0.22781506824502704,0.37585878594618227,B5,30
139,0.1593454446420612,0.6457047403330372,0.5869266181106262,0.9229974669606412,0.5051880434413815,0.22788565034596261,0.3759361677811909,B5,29
140,0.15990968556111015,0.6449788091361832,0.5760116272199599,0.9227405716384909,0.5042921576060468,0.22177242734117855,0.36923400947712137,B5,28
141,0.16035721181054394,0.643451956157563,0.5627294053899229,0.9224754046355358,0.5032242741114232,0.21595768914721175,0.3628590913950913,B5,27
142,0.1634795722450261,0.6430998099713078,0.5569949939782933,0.9208487671384348,0.500037256898736,0.2100612612790781,0.356394613824121,B5,26
143,0.16347265882507386,0.643481659755891,0.5722840880715342,0.9208663728649378,0.5004012878467998,0.20997407538034984,0.35629902861567936,B5,25
144,0.16409750834049924,0.6444512705789778,0.5732915845661816,0.9205886975252148,0.500234402864543,0.20440658834912956,0.35019518136360156,B5,24
145,0.16744364275053847,0.6429341958846383,0.5618407764503998,0.918927306896354,0.49843004593050133,0.19832362986417562,0.3435262032007964,B5,23
146,0.1678735596516819,0.6424990291497422,0.5502839870976736,0.9186527259910554,0.4973473992793051,0.19211442725011613,0.33671881880979876,B5,22
147,0.17104568412942925,0.6430899996610909,0.5473474946580539,0.9170169723518549,0.49466510818235493,0.18644042713076042,0.3304981972182937,B5,21
148,0.17094249248784393,0.6436601921427533,0.5654270979451723,0.917027241360121,0.49507530417009127,0.18677766856518274,0.33086792779714347,B5,20
149,0.16830955986999463,0.641913450435238,0.5642876521038928,0.9184025769776352,0.4965382028443808,0.18658095866975813,0.3306522672759948,B5,19
150,0.16771877270463018,0.6406676274516525,0.5437003252167698,0.9186775703658955,0.49713956664551845,0.1929102385828315,0.3375912969654038,B5,18
151,0.15333284644524287,0.6450577118573065,0.5669497828475732,0.9260320521651303,0.5078246002212614,0.23403157997643725,0.38267418359983174,B5,17
152,0.16070083339888358,0.6446500948872841,0.566767339924287,0.9222315989101905,0.5012428803050196,0.21067305474745973,0.357065346213773,B5,16
153,0.16457077820758068,0.6446103735297257,0.5585487869736452,0.9203159740717463,0.4981279436445399,0.19875949736278786,0.34400406127550176,B5,15
154,0.1678512555968262,0.6440601275726533,0.5556602441288745,0.9186590198993483,0.4953253283911882,0.192685292000831,0.3373446794935156,B5,14
155,0.1683732777828709,0.6429405221182608,0.5534652020075527,0.9183877870084884,0.49387443773233475,0.1869676282143564,0.3310761877672379,B5,13
156,0.17156351516458626,0.6432396323204052,0.5523831203349336,0.9167298148495252,0.4921145340606032,0.18111549898881704,0.3246602764787516,B5,12
157,0.16892738343307956,0.6416644540819181,0.5537824345019828,0.9181207482993181,0.49317130722038705,0.1808057284588007,0.3243206632945961,B5,11
158,0.17212459215094036,0.6418543805993334,0.5512635629703152,0.9164567493664117,0.49119159981123184,0.17467305615234888,0.31759718198323517,B5,10
159,0.1725909508205337,0.6422083970593958,0.5506254898837825,0.9161877125432113,0.4901235990346933,0.1692697980805562,0.31167338516991083,B5,9
160,0.17266267634025503,0.6409472434107686,0.5546914849412391,0.9161877125432113,0.490121231539456,0.1696378413873419,0.3120768850099961,B5,8
161,0.16996106758446783,0.6394017886155553,0.55804010657507,0.917574915872388,0.49171209035539765,0.16969761088322377,0.3121424125758675,B5,7
162,0.17324874869199616,0.6408295901428925,0.5589480971364841,0.9158900137236071,0.4901062930152569,0.16343233289066458,0.30527355062002914,B5,6
163,0.17310917761344474,0.6390016532139395,0.556562695732427,0.9158910208378623,0.4892210457636405,0.16364381442136272,0.30550540584533675,B5,5
164,0.1735391004148933,0.6401627966448804,0.5557955998112606,0.9156159096635271,0.48918554746775605,0.1584143293041156,0.2997721229146891,B5,4
165,0.17698491511866526,0.6411363765786484,0.5580843013292306,0.9139371236710161,0.48706667111575047,0.15222022614999522,0.2929812926344652,B5,3
166,0.17697338474484667,0.6403263508501251,0.5607536250952142,0.9139413341094009,0.48671948365199874,0.1515953158314785,0.292296179744379,B5,2
167,0.16648718537310986,0.6423549230105676,0.5780687927271371,0.9192750925873724,0.49727695411600387,0.17605631525109586,0.319113701411383,B5,1
168,0.16206791621106156,0.6444486514981956,0.5857910592793487,0.9214845938375366,0.5002902312411517,0.19427935943389082,0.3390923160962318,B5,0
1,0.0188729837127299,0.6832047197099981,0.4981624822163177,0.005096200916914965,0.6253141147414139,1.0,1.0,B6,167
2,0.01899817111256738,0.6853594586664455,0.5058083654129759,0.005134962148124515,0.6266577419075224,0.9884320792026523,0.9884320792026523,B6,166
3,0.019160036890025007,0.6878695020140357,0.5033193102304556,0.005168734160330748,0.6280792826805096,0.9750303587525858,0.9750303587525858,B6,165
4,0.01932929202065117,0.6888412678627089,0.49838324335434653,0.005199502481404877,0.6286324516038008,0.9749830474723431,0.9749830474723431,B6,164
5,0.019355017496816677,0.6865461563350856,0.4943010592997295,0.0051925409338992885,0.6275171132074552,0.9605122032113592,0.9605122032113604,B6,163
6,0.019083081881116522,0.6911035892114774,0.4926530996354671,0.005137696104082648,0.629375249573456,0.975680037862361,0.975680037862361,B6,162
7,0.01909062461976964,0.6899561821143129,0.49657513713808094,0.005149239182852603,0.6289347902372915,0.9747748161582616,0.9747748161582616,B6,161
8,0.019566091050404192,0.6885346442299233,0.4966260737527226,0.005270432780441977,0.628314254723531,0.9245078720374801,0.9245078720374801,B6,160
9,0.01951978970707154,0.6890734405058117,0.4927133170702833,0.005305280006739486,0.6286592484041627,0.9238004004391477,0.9238004004391477,B6,159
10,0.01952978339362769,0.6862693112561591,0.4906589953924339,0.00531107179713985,0.6274185936762624,0.9113952435913001,0.9113952435913001,B6,158
11,0.019558888388943586,0.6878249064016574,0.48449577787373216,0.005316147623070361,0.6277968793306214,0.898200250720795,0.898200250720795,B6,157
12,0.019730767823104733,0.6887976282561682,0.4970525551588421,0.0053882515573073645,0.6282097548788274,0.8858934896228138,0.8858934896228138,B6,156
13,0.019754485169020477,0.6890371306269225,0.4965057848364126,0.0054225991471856996,0.628508324579965,0.8728812378485317,0.8728812378485317,B6,155
14,0.019760385911424788,0.6874768983571552,0.49034265414116845,0.005423674846282541,0.6278740225405572,0.8599603369530173,0.8599603369530173,B6,154
15,0.019727413881803626,0.6852481125164128,0.4847342073944762,0.005455155034986913,0.6269033072714053,0.8476824239805777,0.8476824239805777,B6,153
16,0.01982348621644364,0.6836499276969862,0.4790689416421417,0.0054823559858725515,0.6260336089623901,0.8342196218181644,0.8342196218181644,B6,152
17,0.01987332621276419,0.6860009566025375,0.4802118074956432,0.005507667547893421,0.6270266158126964,0.8218312111955591,0.8218312111955591,B6,151
18,0.01994272944752333,0.6842746667605549,0.4821916498085634,0.005540402974376506,0.6261117363052233,0.8096832564202997,0.8096832564202997,B6,150
19,0.025273265377317066,0.6837491697017141,0.4853261010770005,0.008289854403299726,0.6234370867452509,0.8097054241643936,0.8097054241643936,B6,149
20,0.01950847577672538,0.6874637373049124,0.46606204935873974,0.0052474114645857965,0.6268311507000158,0.9368011054096429,0.9368011054096429,B6,148
21,0.01960013453723221,0.6898016194490079,0.4845141387948063,0.005313441165940007,0.628289163210054,0.91175725080662,0.91175725080662,B6,147
22,0.01977853137134671,0.6878358774590447,0.46745308590735013,0.005347906358310487,0.6277406982928453,0.8984451298468237,0.8984451298468238,B6,146
23,0.019846172721135508,0.6879107939721528,0.4512632753097037,0.00540349829771477,0.6275763211887356,0.8739772527352133,0.8739772527352133,B6,145
24,0.01983677044785551,0.6899147188496176,0.4460813952814037,0.005383270329408347,0.6285607422208387,0.8986335727669649,0.8986335727669649,B6,144
25,0.02008515575709159,0.687811647876622,0.44171858162773525,0.005497035770830053,0.6274545006873624,0.8480695015758812,0.8480695015758812,B6,143
26,0.02535059665217316,0.681203581002744,0.4400909480361146,0.008206815334829549,0.6220120237191452,0.8222802557592649,0.8222802557592649,B6,142
27,0.025413042864668115,0.6828003445594505,0.43603064761130017,0.008256307987675923,0.6226336270588506,0.810518651298563,0.810518651298563,B6,141
28,0.030860254780145698,0.6801146673223283,0.4364338317023155,0.010983355090670116,0.6184404954393891,0.7965861981082015,0.7965861981082015,B6,140
29,0.04135228410225463,0.6780011882190229,0.4404399502422823,0.016445922631347594,0.6115060975767,0.7843067036931002,0.7843067036931002,B6,139
30,0.02553718395248201,0.68192602166841,0.438389073582744,0.008295076272267108,0.6218670428203227,0.7979525708381913,0.7979525708381913,B6,138
31,0.014359973982393174,0.682686890399594,0.44516402683829875,0.9972714153046668,0.6246627547704059,0.8745784610870315,0.8745784610870315,B6,137
32,0.01990014698894232,0.6816752007518092,0.4556637860833006,0.9944817653088639,0.6213844731619335,0.8263159462914826,0.8263159462914826,B6,136
33,0.025431768814822637,0.6776481887303396,0.44670889001418,0.9916908912325267,0.6171279919188453,0.7957379816742156,0.7957379816742156,B6,135
34,0.031023090247894756,0.6743867722132564,0.4313137719168819,0.988900670765544,0.6129024688493215,0.7775582357454092,0.7775582357454092,B6,134
35,0.036629566587287984,0.6702768599652925,0.42789617327103807,0.9860653983815754,0.6079518640868332,0.7540632478620888,0.7540632478620888,B6,133
36,0.03916890602592825,0.6704190204575123,0.45544442756797004,0.9846852629940871,0.6059291594567665,0.748320206642399,0.748320206642399,B6,132
37,0.04489751291160262,0.6679552480444676,0.4432995410667019,0.9818437124153288,0.6020387237896682,0.7297441395271567,0.7297441395271567,B6,131
38,0.04787993917755409,0.6651983560755179,0.43832556835764885,0.9803389142771957,0.5993161776272564,0.7114833750042352,0.7114833750042352,B6,130
39,0.05074105967836077,0.6633376269249389,0.4311988994290795,0.9788773655529632,0.5964647040420805,0.7001488669521886,0.7001488669521886,B6,129
40,0.0534666558478164,0.6627896780341822,0.4441362810591666,0.977424209120269,0.5938224913425812,0.6881901974862444,0.6881901974862444,B6,128
41,0.05890431077244751,0.6628422753201495,0.47534701883010233,0.9746235113763823,0.5907935579498697,0.676642104908829,0.6766421049088293,B6,127
42,0.06182352738043482,0.6606725092959098,0.48456975614347564,0.9731287995424165,0.5882011822013901,0.6643918053128383,0.6643918053128383,B6,126
43,0.05861479505124723,0.6613824795763225,0.4676654045328536,0.025168167825789498,0.5927996498822835,0.6816167852873322,0.6816167852873322,B6,125
44,0.048184916530037855,0.6636881648658686,0.46144355139434035,0.9801721536072064,0.5983841381314603,0.6943929540440408,0.6943929540440408,B6,124
45,0.05969661962469237,0.6589005998559715,0.44808402976015055,0.9743829349921799,0.5890488920588614,0.657921428460723,0.657921428460723,B6,123
46,0.0654517288159531,0.6566099413226145,0.44799463375597837,0.9713779797633347,0.5843025685970469,0.6347082885283457,0.6347082885283457,B6,122
47,0.06842850378339095,0.6548830675584477,0.4505380760271656,0.9698701830302331,0.5813191062984514,0.6223227047117144,0.6223227047117144,B6,121
48,0.023080353506156823,0.6746143874484316,0.5728887247217086,0.992976404044764,0.6159320964415055,0.7599393014220052,0.7599393014220052,B6,120
49,0.03120810546719144,0.6716916479630778,0.5344606255859126,0.9887526639869432,0.6103605156131521,0.7422527261328742,0.7422527261328742,B6,119
50,0.04014615403182393,0.666207798015997,0.5016321222424233,0.984372502542094,0.6034395400043047,0.7055350819265146,0.7055350819265146,B6,118
51,0.0513533417368752,0.6605454008047704,0.4891231979174694,0.9785857362888182,0.5945737184529069,0.6703457085933378,0.6703457085933378,B6,117
52,0.05708681203728332,0.659522566750572,0.4779167544488745,0.9756615503344204,0.5905905750691028,0.6527239154385123,0.6527239154385123,B6,116
53,0.06561475990109916,0.656558083856107,0.48461972669218906,0.9713047109961472,0.5836665400098168,0.6287898054893029,0.6287898054893029,B6,115
54,0.07115098835477819,0.6548328003857845,0.503255522287008,0.9684462610259015,0.5795105276181796,0.6168635413754656,0.6168635413754656,B6,114
55,0.07704460579455913,0.652740652249161,0.4946155934055394,0.965479582637654,0.575162188844228,0.5992439928772932,0.5992439928772932,B6,113
56,0.08007105752855552,0.6507215480011711,0.4924324469657262,0.9639393221265464,0.572606430361774,0.587234476283719,0.587234476283719,B6,112
57,0.08310059808928319,0.6476932548637515,0.4901327875310114,0.9623862550800679,0.5690327262014199,0.575076269403555,0.575076269403555,B6,111
58,0.0885493770078222,0.645449240501003,0.502944210710692,0.959518055777225,0.5641832634545139,0.5641427321452209,0.5641427321452209,B6,110
59,0.09177049725575853,0.646004836661309,0.5194367142653649,0.957947961793414,0.5626649157724107,0.5516800555766601,0.5516800555766601,B6,109
60,0.09755537897283866,0.6437555953335646,0.5158186344991214,0.9550407119369501,0.5586022939450518,0.5392753532563951,0.5392753532563951,B6,108
61,0.10375450640673405,0.6427202744732703,0.5125766877963931,0.9518616484494689,0.5538512445361073,0.5161898550064651,0.5161898550064652,B6,107
62,0.10665652237069718,0.6386014699969994,0.5061526426514992,0.9503999850669146,0.5504563046819214,0.5101489882387762,0.5101489882387762,B6,106
63,0.10658333439745007,0.6387390678947001,0.521969419438176,0.9502856698234854,0.549847660680725,0.5049837290053275,0.5049837290053275,B6,105
64,0.11025522343034432,0.6371924470412237,0.5039728301712953,0.9486498411681408,0.5474377196126653,0.49211514794580974,0.49211514794580974,B6,104
65,0.1129754290896262,0.6383135584493681,0.5149072252393823,0.9471793116073426,0.5468834549578662,0.486834108604634,0.486834108604634,B6,103
66,0.11906703495270488,0.6340956009445741,0.511359363969674,0.9440823388178815,0.5406344557643729,0.46887155408748604,0.46887155408748604,B6,102
67,0.11942015222726379,0.6329994946294674,0.5066629595422534,0.9439184228263594,0.5393350790223578,0.4622999191738578,0.4622999191738578,B6,101
68,0.12259287381913736,0.6327034323361249,0.5089283341461337,0.9422804624808524,0.5368181932417604,0.4507591336677479,0.4507591336677479,B6,100
69,0.12543332709010924,0.6304793218643506,0.5149683908987228,0.9408029483982961,0.5344208918463832,0.4388512501615387,0.4388512501615387,B6,99
70,0.13160278758536442,0.6284384721359703,0.5175226661685526,0.9376581493131396,0.5295650627430495,0.42142646221377794,0.4214264622137843,B6,98
71,0.12909617653748764,0.6299572283442251,0.5172641528390153,0.9389607033289529,0.531268961100249,0.42692056491500496,0.42692056491500496,B6,97
72,0.13201000962197434,0.6281290065495408,0.5185584527006429,0.9374688863640714,0.5289184869322904,0.4206809413326199,0.4206809413326199,B6,96
73,0.13530444260424757,0.629297248294528,0.5195003861153111,0.9357944670405498,0.5268818719052214,0.40921507184198797,0.40921507184198797,B6,95
74,0.13575555491115124,0.627547993517417,0.5209022636307752,0.9355975923303473,0.5258920573199992,0.4033640436217796,0.4033640436217796,B6,94
75,0.13607463740013961,0.6256851661687319,0.5199415731879447,0.935401337712264,0.5248743316227973,0.3972449812877098,0.3972449812877098,B6,93
76,0.14202958145823621,0.6258193666635518,0.5182607057525058,0.9323950300841067,0.5207609686137296,0.38535954442491155,0.38535954442491155,B6,92
77,0.1421529364308633,0.6230417891241858,0.524293917580912,0.9324034418572251,0.5194805470879088,0.3786802923366218,0.3786802923366218,B6,91
78,0.11844067824052919,0.6283984458009425,0.5509677108920814,0.9444053897835429,0.5384161887229376,0.42706870646952366,0.42706870646952366,B6,90
79,0.13107061067239933,0.6254548043397803,0.5271303953942008,0.9380048091744249,0.5283979360953762,0.39733411777576916,0.39733411777576916,B6,89
80,0.1343567886986898,0.6215022069153433,0.5185704912714841,0.9363092206579611,0.5245220015158663,0.3799588332321412,0.3799588332321412,B6,88
81,0.14322836300534908,0.6231766103288661,0.5247563500822845,0.931789230843855,0.5187009309708699,0.3680686422844729,0.36806864228447295,B6,87
82,0.14286443109086264,0.623236919060932,0.5499572781116663,0.9318153018783277,0.5180817137872352,0.3682751648976532,0.3682751648976532,B6,86
83,0.14352524928195676,0.6237621632268775,0.5628544146306421,0.9315855521539949,0.5185440456945484,0.36232505404105386,0.36232505404105386,B6,85
84,0.14650463543674094,0.6213499420183739,0.5597879891328986,0.9300607781106389,0.5156974600911426,0.35586081479459614,0.35586081479459614,B6,84
85,0.14741642563445484,0.6190327014790122,0.5487070082570553,0.9296157300840836,0.5142737977206377,0.3378382615887825,0.3378382615887825,B6,83
86,0.1478861295822962,0.618189060124401,0.5378241043416886,0.9294035098702073,0.5131254759016434,0.33817235110689225,0.33817235110689225,B6,82
87,0.15067937072009516,0.6203544339387648,0.552117391418992,0.9279019890164683,0.5110952034904758,0.3327552231565141,0.3327552231565147,B6,81
88,0.1507079889758831,0.6197257075812026,0.568933845995245,0.9278956981565663,0.5114324965184991,0.33242096056538234,0.33242096056538234,B6,80
89,0.15123962234231322,0.6203169905826629,0.5711133307897697,0.9276693754424871,0.511260028315243,0.3265451756835054,0.3265451756835054,B6,79
90,0.10181555368641051,0.6326658496836964,0.553170617768171,0.9527794893768732,0.5477795364597033,0.4988754619024683,0.4988754619024683,B6,78
91,0.10162099159570702,0.6314030923196242,0.5606357918430697,0.9528577388402192,0.5494297505131597,0.44533559749828866,0.44533559749828866,B6,77
92,0.11705098138012529,0.6275503336945365,0.5638322098195611,0.9450864187138295,0.5372349762313102,0.4093923715315844,0.4093923715315844,B6,76
93,0.12340381116031879,0.6247745684375082,0.5563592064610875,0.941851817179473,0.5317803245140449,0.3915516003230151,0.3915516003230151,B6,75
94,0.129732162519198,0.6240359116772188,0.5490697955467667,0.9386076516496183,0.5265332356679414,0.37355138804957805,0.37355138804957805,B6,74
95,0.1330761460856148,0.6214202957362222,0.5473777023824794,0.9368984516883704,0.5233230478818018,0.3620433105051149,0.3620433105051149,B6,73
96,0.1364543709997536,0.6215529306621901,0.5514323115390177,0.9351626453050388,0.5213981088214218,0.35046552269395115,0.35046552269395115,B6,72
97,0.1395402000279728,0.6197176730200927,0.5551325157483278,0.9336129513533837,0.5184668111559728,0.3380733130092751,0.33807331300927523,B6,71
98,0.14301996570616013,0.6190581671231535,0.5570312956002825,0.9318572630290534,0.5159744432285218,0.33243599578657157,0.33243599578657207,B6,70
99,0.14343414346980513,0.6189572145653347,0.5578786475212941,0.9316510765797035,0.5151322403923098,0.3262118947057467,0.32621189470574674,B6,69
100,0.14652428351242472,0.6178603730577986,0.5616874558390447,0.930098592231927,0.513108257440079,0.3146753861627334,0.3146753861627334,B6,68
101,0.1469621088938935,0.6168854226523306,0.5628940299446419,0.9298774026744684,0.5121045458755451,0.3087923303442181,0.3087923303442181,B6,67
