cycle,chI,chV,chT,disI,disV,BCt,SOH,battery_id,RUL
94,0.007938166502650513,0.5456538458547914,0.8000299023130693,0.9995499999999999,0.5027065191809839,0.3967866048397314,0.42088860501616265,B5,74
94,0.00907341478271017,0.5390884416813062,0.8046985207812308,0.9995,0.4989409272770064,0.3967866048397314,0.42088860501616265,B5,74
94,0.0079777845069971,0.5321816068141975,0.8089930201956527,0.9995499999999999,0.49493998587903043,0.3967866048397314,0.42088860501616265,B5,74
94,0.00790948370041978,0.5246653667250973,0.8134656712289637,0.9995499999999999,0.4907036949870558,0.3967866048397314,0.42088860501616265,B5,74
94,0.007914433827169406,0.5166712488258945,0.8182721962348253,0.9995499999999999,0.48646740409508127,0.3967866048397314,0.42088860501616265,B5,74
94,0.008090171399310373,0.5083546798877902,0.8234799467293421,0.9995499999999999,0.48152506472111084,0.3967866048397314,0.42088860501616265,B5,74
94,0.00833468680311977,0.49950489496854944,0.828123120835129,0.9995499999999999,0.4765827253471405,0.3967866048397314,0.42088860501616265,B5,74
94,0.008027407398707845,0.49025199380907786,0.8328447645559839,0.9995499999999999,0.47140503647917165,0.3967866048397314,0.42088860501616265,B5,74
94,0.009693364051577596,0.4803525141401588,0.8391628894945767,0.9995499999999999,0.4655212991292069,0.3967866048397314,0.42088860501616265,B5,74
94,0.006792991307310294,0.4699448034189847,0.8455871484783599,0.9995499999999999,0.4598729112732408,0.3967866048397314,0.42088860501616265,B5,74
94,0.007696913077775644,0.4583082515706109,0.8509582516374105,0.9995499999999999,0.4532831254412803,0.3967866048397314,0.42088860501616265,B5,74
94,0.006914066403988726,0.44512693204693776,0.8579270733797792,0.9995499999999999,0.44622264062132266,0.3967866048397314,0.42088860501616265,B5,74
94,0.007428836392017483,0.42981435467463086,0.8645171143796412,0.9995,0.43822075782537073,0.3967866048397314,0.42088860501616265,B5,74
94,0.009243243394320913,0.4110545042582176,0.8714676343654745,0.9995,0.4288067780654272,0.3967866048397314,0.42088860501616265,B5,74
94,0.0094073530274437,0.3879048553990451,0.8790333437639909,0.9995,0.41656860437750065,0.3967866048397314,0.42088860501616265,B5,74
94,0.008831849985727953,0.35925978671860614,0.8870193191487772,0.9995499999999999,0.40197693574958815,0.3967866048397314,0.42088860501616265,B5,74
94,0.9970034191291073,0.5070519459532098,0.8943197913822984,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9965190295978885,0.5404601576557841,0.8946248173255219,0.5002,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9951809662137051,0.5649199548465854,0.8921776976583943,0.5002,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9950402692936411,0.5839150805859671,0.888127811087239,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9958850834343832,0.599014188721278,0.8814326411071005,0.5002,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9955757885450744,0.6114496515601096,0.8750673683169586,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.996686350974564,0.6220651039118812,0.8678276396065085,0.5002,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9954695166467779,0.6311596371591514,0.8598876919411041,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9959958832349036,0.6393329291919156,0.8525053256971862,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9965705991737513,0.6464643184208342,0.8443698158580564,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9953931562988059,0.6529182505282946,0.8357239785675974,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.997224122444547,0.6587540848524828,0.827307192819119,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9963591213037206,0.6640095170819569,0.8188281175105597,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9962726734627947,0.6686934621097531,0.8105163696854897,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9931269002736302,0.6732922012439105,0.802314337703159,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9940674349571993,0.6773283375008138,0.7938845032431715,0.5002,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9978911913399506,0.6811320743983316,0.7852894744767569,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9930352133309462,0.6846198322188572,0.7775144938267644,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9952597852298833,0.6878899140495569,0.7688564294973721,0.5002,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9945674821767632,0.691070341295676,0.7612732618960453,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.995692282537051,0.6940208647440138,0.7527025474459061,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9956755991637367,0.6968137248837704,0.7437578493092886,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9958008318065197,0.699414196068852,0.7364336171830643,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9947257319539502,0.7019718230022732,0.7275853278679373,0.5002,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9955828698209629,0.7043391518134711,0.720379385388519,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9963537411402777,0.7065844153553579,0.7113574968832787,0.5002,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9962840188196961,0.7087584059648411,0.7039550697231888,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9953768300184045,0.7107396046535455,0.6964298457602521,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9972306274819804,0.712653259342929,0.6886112910009904,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9953482065068651,0.7144993766157117,0.6813354621486323,0.5002,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9957303795104234,0.716250735371488,0.6744652805342871,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
94,0.9943698631309121,0.7179922584118177,0.666700231785332,0.50015,0.0,0.3967866048397314,0.42088860501616265,B5,74
95,0.9965162492779389,0.9858310873669676,0.06088478270846695,0.50015,0.0,0.38022674915676596,0.40332285437675397,B5,73
95,0.996069435906286,0.9855432119171382,0.06149408468337823,0.50015,0.991527418216051,0.38022674915676596,0.40332285437675397,B5,73
95,0.0074931123549716455,0.9039381447278596,0.0618865560611444,0.9995499999999999,0.6975759002118146,0.38022674915676596,0.40332285437675397,B5,73
95,0.008095682288740524,0.8965258545091125,0.06494100714877667,0.9995499999999999,0.6933396093198401,0.38022674915676596,0.40332285437675397,B5,73
95,0.008411465918971817,0.8906920602987318,0.06988056593762905,0.9995499999999999,0.692162861849847,0.38022674915676596,0.40332285437675397,B5,73
95,0.007699189762803362,0.8857522281786103,0.07527376817793066,0.9995499999999999,0.6902800658978583,0.38022674915676596,0.40332285437675397,B5,73
95,0.0089851569917035,0.8813386736274904,0.081167558910427,0.9995499999999999,0.6888679689338668,0.38022674915676596,0.40332285437675397,B5,73
95,0.009095360196111044,0.8775014261433249,0.08660145724969692,0.9995499999999999,0.6865144739938809,0.38022674915676596,0.40332285437675397,B5,73
95,0.00762539321054309,0.874038462634971,0.09148925560291132,0.9995,0.6832195810779007,0.38022674915676596,0.40332285437675397,B5,73
95,0.00822047823550302,0.8706350012844142,0.09725871501221664,0.9995499999999999,0.681336785125912,0.38022674915676596,0.40332285437675397,B5,73
95,0.00831219972820163,0.8677722197839167,0.10296197084958306,0.9995499999999999,0.6801600376559191,0.38022674915676596,0.40332285437675397,B5,73
95,0.009475082836622668,0.8649737765059302,0.10823551641630792,0.9995499999999999,0.6789832901859261,0.38022674915676596,0.40332285437675397,B5,73
95,0.008842847924026325,0.8623365328441953,0.1150629863952377,0.9995499999999999,0.6775711932219346,0.38022674915676596,0.40332285437675397,B5,73
95,0.007116932349687283,0.8598673157730744,0.12041900825128105,0.9995499999999999,0.6766297952459402,0.38022674915676596,0.40332285437675397,B5,73
95,0.007444208625888459,0.8575897928904767,0.12579869084578865,0.9995,0.6756883972699459,0.38022674915676596,0.40332285437675397,B5,73
95,0.007326872963730101,0.8554658943360172,0.13143103686593263,0.9995499999999999,0.6749823487879502,0.38022674915676596,0.40332285437675397,B5,73
95,0.009364277212969337,0.8534781331357836,0.13701181694980347,0.9995499999999999,0.6740409508119558,0.38022674915676596,0.40332285437675397,B5,73
95,0.008950242145386056,0.8514437708482948,0.14224520479202982,0.9995,0.6730995528359615,0.38022674915676596,0.40332285437675397,B5,73
95,0.009390519375428017,0.8495124243137685,0.14857334649085413,0.9995499999999999,0.6721581548599671,0.38022674915676596,0.40332285437675397,B5,73
95,0.0077284127998919665,0.8477825353263171,0.153725811493352,0.9995499999999999,0.6714521063779714,0.38022674915676596,0.40332285437675397,B5,73
95,0.007419113791185975,0.8459934903408701,0.16007016926117634,0.9995499999999999,0.670510708401977,0.38022674915676596,0.40332285437675397,B5,73
95,0.008108549408767074,0.8444082044001142,0.16495206895803555,0.9995499999999999,0.6698046599199813,0.38022674915676596,0.40332285437675397,B5,73
95,0.008218762257843834,0.8428231508095944,0.1708628443112483,0.9995499999999999,0.6686279124499883,0.38022674915676596,0.40332285437675397,B5,73
95,0.00802238022109328,0.8411855942663449,0.17639224687768315,0.9995499999999999,0.667686514473994,0.38022674915676596,0.40332285437675397,B5,73
95,0.00898842096341953,0.8397036363730145,0.18187513793406263,0.9995499999999999,0.6672158154859967,0.38022674915676596,0.40332285437675397,B5,73
95,0.009077403714880533,0.8383802882148298,0.18731357429629167,0.9995499999999999,0.666509767004001,0.38022674915676596,0.40332285437675397,B5,73
95,0.007702881954865607,0.8369260970494735,0.1925012988088161,0.9995499999999999,0.6658037185220053,0.38022674915676596,0.40332285437675397,B5,73
95,0.007664117499221517,0.8356002748878438,0.19792473528638643,0.9995,0.6648623205460109,0.38022674915676596,0.40332285437675397,B5,73
95,0.0076787130686868125,0.8341949087223369,0.2031264166391226,0.9995499999999999,0.6643916215580137,0.38022674915676596,0.40332285437675397,B5,73
95,0.008703415443796197,0.8330637222446701,0.2087583068618671,0.9995499999999999,0.6636855730760179,0.38022674915676596,0.40332285437675397,B5,73
95,0.008507630522344345,0.8316521033730812,0.2139871775553737,0.9995,0.6632148740880208,0.38022674915676596,0.40332285437675397,B5,73
95,0.009116148451146612,0.8303974812109073,0.2188399327238364,0.9995499999999999,0.662508825606025,0.38022674915676596,0.40332285437675397,B5,73
95,0.006373352363179223,0.8291195703507279,0.2242730919718789,0.9995499999999999,0.6620381266180279,0.38022674915676596,0.40332285437675397,B5,73
95,0.008714203804103328,0.8278525352085766,0.22962446792327001,0.9995499999999999,0.6613320781360321,0.38022674915676596,0.40332285437675397,B5,73
95,0.00821913107427492,0.8265883650219135,0.2345819852977552,0.9995,0.6606260296540363,0.38022674915676596,0.40332285437675397,B5,73
95,0.007455820178597155,0.825318904823796,0.24010183836023058,0.9995499999999999,0.6601553306660392,0.38022674915676596,0.40332285437675397,B5,73
95,0.007491845661935343,0.8240510350531374,0.24500677714028538,0.9995499999999999,0.6592139326900448,0.38022674915676596,0.40332285437675397,B5,73
95,0.009391606912051764,0.8227096927795248,0.2499554186232496,0.9995,0.6587432337020476,0.38022674915676596,0.40332285437675397,B5,73
95,0.00820213223113142,0.8214432194717107,0.25460506826766494,0.9995,0.6580371852200518,0.38022674915676596,0.40332285437675397,B5,73
95,0.00931969486116948,0.8200625601075531,0.2602887230476213,0.9995499999999999,0.6573311367380561,0.38022674915676596,0.40332285437675397,B5,73
95,0.009015614081492377,0.818760579161034,0.26463925761065615,0.9995499999999999,0.6566250882560604,0.38022674915676596,0.40332285437675397,B5,73
95,0.008893574662117371,0.8173925589653088,0.2699430510019811,0.9995499999999999,0.6559190397740645,0.38022674915676596,0.40332285437675397,B5,73
95,0.00907395265658599,0.8160509019747275,0.2742922662106636,0.9995,0.6552129912920688,0.38022674915676596,0.40332285437675397,B5,73
95,0.008744847988127491,0.8146725772671864,0.2794441268066218,0.9995499999999999,0.654506942810073,0.38022674915676596,0.40332285437675397,B5,73
95,0.007841480856660062,0.813290688770902,0.2842814061715547,0.9995499999999999,0.6538008943280772,0.38022674915676596,0.40332285437675397,B5,73
95,0.009149630757751378,0.8119286410884162,0.2889797509051707,0.9995,0.6528594963520828,0.38022674915676596,0.40332285437675397,B5,73
95,0.008621337401839207,0.8105832648788823,0.29339338040211904,0.9995499999999999,0.6521534478700871,0.38022674915676596,0.40332285437675397,B5,73
95,0.008702972019253201,0.8091210562276581,0.297807325272893,0.9995499999999999,0.6512120498940928,0.38022674915676596,0.40332285437675397,B5,73
95,0.00745041577059089,0.8077112531808106,0.30254995662524703,0.9995,0.6505060014120969,0.38022674915676596,0.40332285437675397,B5,73
95,0.00824486576824328,0.8063292766882587,0.30697054389828266,0.9995,0.6497999529301013,0.38022674915676596,0.40332285437675397,B5,73
95,0.008717452590425005,0.8049844768104072,0.3113681800217136,0.9995499999999999,0.6490939044481054,0.38022674915676596,0.40332285437675397,B5,73
95,0.008324283182379117,0.8035364355606911,0.3150646971866416,0.9995499999999999,0.6483878559661097,0.38022674915676596,0.40332285437675397,B5,73
95,0.007838596936202948,0.8021529273222346,0.31897970461679176,0.9995499999999999,0.6474464579901154,0.38022674915676596,0.40332285437675397,B5,73
95,0.0073348160132632855,0.8007225987974459,0.32325218510264286,0.9995499999999999,0.6467404095081196,0.38022674915676596,0.40332285437675397,B5,73
95,0.008339457286480981,0.7994583754534262,0.3266021817548812,0.9995499999999999,0.6460343610261239,0.38022674915676596,0.40332285437675397,B5,73
95,0.00812697234441779,0.798023526978151,0.329704198563328,0.9995499999999999,0.645328312544128,0.38022674915676596,0.40332285437675397,B5,73
95,0.007709083576053309,0.7967386759837849,0.33312889883885655,0.9995499999999999,0.6446222640621323,0.38022674915676596,0.40332285437675397,B5,73
95,0.00679313435748041,0.7953243163821057,0.33552612816183186,0.9995,0.643680866086138,0.38022674915676596,0.40332285437675397,B5,73
95,0.008094046598226174,0.7940516304765545,0.33873882264631205,0.9995499999999999,0.6429748176041422,0.38022674915676596,0.40332285437675397,B5,73
95,0.008214773476691672,0.7926617184329324,0.34092000790024335,0.9995499999999999,0.6422687691221465,0.38022674915676596,0.40332285437675397,B5,73
95,0.008761921465971411,0.7914380689374776,0.34348359995621097,0.9995499999999999,0.6415627206401506,0.38022674915676596,0.40332285437675397,B5,73
95,0.006599350685732494,0.7901592483761787,0.34534463695145107,0.9995499999999999,0.6408566721581549,0.38022674915676596,0.40332285437675397,B5,73
95,0.007457950044551415,0.788904985522568,0.34683492517405357,0.9995499999999999,0.6403859731701578,0.38022674915676596,0.40332285437675397,B5,73
95,0.008674043846833466,0.7876642060528792,0.34895167269405325,0.9995,0.6394445751941634,0.38022674915676596,0.40332285437675397,B5,73
95,0.008513223056059808,0.7865203098848177,0.3502909115308895,0.9995499999999999,0.6389738762061662,0.38022674915676596,0.40332285437675397,B5,73
95,0.008304439507488779,0.7853097606890797,0.3517923934578034,0.9995,0.6382678277241705,0.38022674915676596,0.40332285437675397,B5,73
95,0.006572635971338666,0.7840552437820767,0.3530331847230889,0.9995499999999999,0.6375617792421747,0.38022674915676596,0.40332285437675397,B5,73
95,0.008050866844139097,0.7828897042666123,0.35389506518710695,0.9995499999999999,0.6368557307601789,0.38022674915676596,0.40332285437675397,B5,73
95,0.007449634783287962,0.7817780402294656,0.3553818720998587,0.9995,0.6361496822781831,0.38022674915676596,0.40332285437675397,B5,73
95,0.008944153458198186,0.7805904717691997,0.3559574149858784,0.9995499999999999,0.635678983290186,0.38022674915676596,0.40332285437675397,B5,73
95,0.008941038136453246,0.7794118124997843,0.3573093187141457,0.9995499999999999,0.6347375853141917,0.38022674915676596,0.40332285437675397,B5,73
95,0.009232679376318147,0.7783188121636974,0.35791161530407095,0.9995499999999999,0.6342668863261944,0.38022674915676596,0.40332285437675397,B5,73
95,0.008571818087059379,0.7770818074181113,0.35769515980077105,0.9995,0.6335608378441987,0.38022674915676596,0.40332285437675397,B5,73
95,0.0069553842038115495,0.7760398418298422,0.35875018999897035,0.9995499999999999,0.6330901388562015,0.38022674915676596,0.40332285437675397,B5,73
95,0.007978436206392565,0.7748729239076514,0.3596195048766362,0.9995,0.6323840903742057,0.38022674915676596,0.40332285437675397,B5,73
95,0.008985582678899455,0.7737529983845227,0.3606449543738798,0.9995499999999999,0.63167804189221,0.38022674915676596,0.40332285437675397,B5,73
95,0.009126618891609603,0.7726233838740816,0.36109900941780204,0.9995499999999999,0.6309719934102143,0.38022674915676596,0.40332285437675397,B5,73
95,0.007893061046748272,0.7715241297098416,0.3616458265611424,0.9995499999999999,0.630501294422217,0.38022674915676596,0.40332285437675397,B5,73
95,0.00783467596974227,0.7704813541458014,0.36261672981998955,0.9995499999999999,0.6300305954342199,0.38022674915676596,0.40332285437675397,B5,73
95,0.007360061363790859,0.7693513380816027,0.3631364131666244,0.9995499999999999,0.6293245469522241,0.38022674915676596,0.40332285437675397,B5,73
95,0.00796936967194837,0.7682793531793115,0.36402324602821035,0.9995499999999999,0.6286184984702283,0.38022674915676596,0.40332285437675397,B5,73
95,0.007916138642256702,0.7671928237328905,0.36445473134885475,0.9995499999999999,0.6281477994822312,0.38022674915676596,0.40332285437675397,B5,73
95,0.00791008052025229,0.7661564245023567,0.3656988349919827,0.9995499999999999,0.6274417510002354,0.38022674915676596,0.40332285437675397,B5,73
95,0.00820678809604163,0.7650503194874031,0.3658544059333853,0.9995499999999999,0.6269710520122382,0.38022674915676596,0.40332285437675397,B5,73
95,0.007654948636295513,0.7640181277196817,0.36722197697280695,0.9995499999999999,0.6262650035302425,0.38022674915676596,0.40332285437675397,B5,73
95,0.007296131692685431,0.7630139224659949,0.3679399307649203,0.9995499999999999,0.6257943045422453,0.38022674915676596,0.40332285437675397,B5,73
95,0.00711364993984891,0.7620008097668256,0.3691550878484007,0.9995499999999999,0.6250882560602495,0.38022674915676596,0.40332285437675397,B5,73
95,0.0066942966443948775,0.7609100396767301,0.37010550532148706,0.9995499999999999,0.6246175570722523,0.38022674915676596,0.40332285437675397,B5,73
95,0.007596865803308578,0.7598516540170753,0.3715796914268365,0.9995499999999999,0.6241468580842552,0.38022674915676596,0.40332285437675397,B5,73
95,0.00840081634881932,0.7588790903831918,0.3721703109177494,0.9995499999999999,0.6234408096022594,0.38022674915676596,0.40332285437675397,B5,73
95,0.007850214259449732,0.7578168501076858,0.37363808442259316,0.9995,0.6227347611202636,0.38022674915676596,0.40332285437675397,B5,73
95,0.008356325618840506,0.7568473414016891,0.37522692525726375,0.9995,0.6222640621322665,0.38022674915676596,0.40332285437675397,B5,73
95,0.008175964421789644,0.755801748363533,0.37638896063245314,0.9995499999999999,0.6217933631442693,0.38022674915676596,0.40332285437675397,B5,73
95,0.007920137539847454,0.754846361049278,0.377906775957702,0.9995499999999999,0.6213226641562721,0.38022674915676596,0.40332285437675397,B5,73
95,0.008007838108650382,0.7538228787428877,0.37938545152469555,0.9995499999999999,0.6206166156742764,0.38022674915676596,0.40332285437675397,B5,73
95,0.007545164583462254,0.7528416136939772,0.38119446012119446,0.9995499999999999,0.6201459166862792,0.38022674915676596,0.40332285437675397,B5,73
95,0.007226200557697362,0.7518720138366809,0.3825159287795906,0.9995499999999999,0.619675217698282,0.38022674915676596,0.40332285437675397,B5,73
95,0.006953765047472463,0.7507990692505071,0.38421778612093466,0.9995499999999999,0.6189691692162862,0.38022674915676596,0.40332285437675397,B5,73
95,0.007222692170750383,0.7499293554087549,0.3857672356064253,0.9995,0.6184984702282891,0.38022674915676596,0.40332285437675397,B5,73
95,0.0076153618707432945,0.7489886999809319,0.38745801396586355,0.9995,0.6180277712402918,0.38022674915676596,0.40332285437675397,B5,73
95,0.008114241360572774,0.7480159172145133,0.3894819480665448,0.9995499999999999,0.6175570722522947,0.38022674915676596,0.40332285437675397,B5,73
95,0.007683514511669036,0.7470055214189876,0.3915252731710125,0.9995499999999999,0.616851023770299,0.38022674915676596,0.40332285437675397,B5,73
95,0.007582858173411571,0.7460605478246353,0.3932898681506343,0.9995499999999999,0.6163803247823019,0.38022674915676596,0.40332285437675397,B5,73
95,0.0080360615817038,0.7451966200344176,0.3952373430440994,0.9995499999999999,0.6159096257943046,0.38022674915676596,0.40332285437675397,B5,73
95,0.008598731270235362,0.7443068754575274,0.39677942013229867,0.9995499999999999,0.6152035773123088,0.38022674915676596,0.40332285437675397,B5,73
95,0.007984346077482054,0.7433717125774435,0.3989640516321199,0.9995499999999999,0.6147328783243117,0.38022674915676596,0.40332285437675397,B5,73
95,0.00900296286800694,0.7424083627537651,0.4009829795359313,0.9995499999999999,0.6142621793363144,0.38022674915676596,0.40332285437675397,B5,73
95,0.006814486172626543,0.7414550873459038,0.4027109502260836,0.9995,0.6137914803483173,0.38022674915676596,0.40332285437675397,B5,73
95,0.007415181534675747,0.7406317834137723,0.40482010775971794,0.9995499999999999,0.6133207813603201,0.38022674915676596,0.40332285437675397,B5,73
95,0.008788425533088296,0.7398224126610506,0.40731304465642765,0.9995499999999999,0.612850082372323,0.38022674915676596,0.40332285437675397,B5,73
95,0.008500794577663446,0.7389431515620991,0.4091018782062741,0.9995499999999999,0.6123793833843257,0.38022674915676596,0.40332285437675397,B5,73
95,0.008873591105017849,0.737983483264101,0.41113445704879026,0.9995,0.6119086843963286,0.38022674915676596,0.40332285437675397,B5,73
95,0.008499440198910363,0.7370936422083766,0.4132053902023054,0.9995499999999999,0.6114379854083314,0.38022674915676596,0.40332285437675397,B5,73
95,0.0074654792427825195,0.7362226154385464,0.4151039192896961,0.9995499999999999,0.6109672864203343,0.38022674915676596,0.40332285437675397,B5,73
95,0.00862395956071389,0.7353534010215605,0.4175209782722908,0.9995499999999999,0.610496587432337,0.38022674915676596,0.40332285437675397,B5,73
95,0.009421506584889773,0.734525781197152,0.4195471695413587,0.9995499999999999,0.6100258884443399,0.38022674915676596,0.40332285437675397,B5,73
95,0.007414539122599796,0.7337296111084923,0.42122702110119076,0.9995499999999999,0.6095551894563427,0.38022674915676596,0.40332285437675397,B5,73
95,0.007787679541000809,0.7328138018837262,0.4237733129866511,0.9995499999999999,0.6090844904683456,0.38022674915676596,0.40332285437675397,B5,73
95,0.0088698996430137,0.7320072628717557,0.4261298728247733,0.9995499999999999,0.6083784419863497,0.38022674915676596,0.40332285437675397,B5,73
95,0.007452260344153927,0.7311736698235977,0.42832501499622977,0.9995499999999999,0.6081430924923512,0.38022674915676596,0.40332285437675397,B5,73
95,0.007441520416582603,0.7303684683206285,0.4304998906454675,0.9995499999999999,0.607672393504354,0.38022674915676596,0.40332285437675397,B5,73
95,0.008564915558866383,0.729554628138012,0.4325637076001141,0.9995499999999999,0.6072016945163569,0.38022674915676596,0.40332285437675397,B5,73
95,0.008095336892002748,0.7286430128724324,0.43481169015508203,0.9995499999999999,0.6067309955283596,0.38022674915676596,0.40332285437675397,B5,73
95,0.007931664454814349,0.7278911537909882,0.4369710401501279,0.9995,0.6062602965403625,0.38022674915676596,0.40332285437675397,B5,73
95,0.007079793609984742,0.7271227624294723,0.4387353468834625,0.9995,0.6057895975523653,0.38022674915676596,0.40332285437675397,B5,73
95,0.008344281461141124,0.7262892350968868,0.44081955595353656,0.9995499999999999,0.6053188985643682,0.38022674915676596,0.40332285437675397,B5,73
95,0.008234007285267153,0.7255312437844892,0.4432080555637752,0.9995499999999999,0.6048481995763709,0.38022674915676596,0.40332285437675397,B5,73
95,0.008371494879400298,0.7247962404207351,0.44545469636615487,0.9995499999999999,0.6043775005883738,0.38022674915676596,0.40332285437675397,B5,73
95,0.00917225525910409,0.723979436844201,0.44751578419940785,0.9995,0.6039068016003766,0.38022674915676596,0.40332285437675397,B5,73
95,0.007666393512670161,0.7231641409985362,0.4497931696392201,0.9995499999999999,0.6034361026123795,0.38022674915676596,0.40332285437675397,B5,73
95,0.008000576884510674,0.7225004946916167,0.45184884435247363,0.9995499999999999,0.6029654036243822,0.38022674915676596,0.40332285437675397,B5,73
95,0.008679059009418882,0.7217350409180731,0.4538447382840192,0.9995499999999999,0.6027300541303836,0.38022674915676596,0.40332285437675397,B5,73
95,0.008102976444555115,0.7209969306240632,0.455725771255254,0.9995499999999999,0.6022593551423865,0.38022674915676596,0.40332285437675397,B5,73
95,0.007383343486771296,0.7202358157944055,0.4579318218909328,0.9995499999999999,0.6017886561543893,0.38022674915676596,0.40332285437675397,B5,73
95,0.007858876590677763,0.719555975277615,0.4598728671517727,0.9995499999999999,0.6015533066603908,0.38022674915676596,0.40332285437675397,B5,73
95,0.007429165814856714,0.718764291570902,0.4624137571245516,0.9995499999999999,0.6010826076723935,0.38022674915676596,0.40332285437675397,B5,73
95,0.008065567360744244,0.718108157681851,0.46426838832598727,0.9995499999999999,0.6006119086843964,0.38022674915676596,0.40332285437675397,B5,73
95,0.008024083938059309,0.7174240324879845,0.46656085636877953,0.9995499999999999,0.6001412096963992,0.38022674915676596,0.40332285437675397,B5,73
95,0.009988197090303361,0.7167303642558763,0.4680568664566253,0.9995499999999999,0.5999058602024006,0.38022674915676596,0.40332285437675397,B5,73
95,0.009074581902755568,0.7159557177753589,0.4707569726820882,0.9995499999999999,0.5994351612144034,0.38022674915676596,0.40332285437675397,B5,73
95,0.006996769568035817,0.7152256980075578,0.4727518551439942,0.9995499999999999,0.5991998117204048,0.38022674915676596,0.40332285437675397,B5,73
95,0.008231048145467025,0.7145892197000739,0.47487304031305244,0.9995499999999999,0.5987291127324077,0.38022674915676596,0.40332285437675397,B5,73
95,0.007184469417927058,0.713870248710488,0.4766338019517697,0.9995499999999999,0.5982584137444105,0.38022674915676596,0.40332285437675397,B5,73
95,0.00932880414448795,0.7132027203398316,0.47867986028936904,0.9995499999999999,0.5977877147564133,0.38022674915676596,0.40332285437675397,B5,73
95,0.0072255271534609564,0.712608770556563,0.4805834224045342,0.9995499999999999,0.5975523652624147,0.38022674915676596,0.40332285437675397,B5,73
95,0.00817279927197024,0.7118341640576897,0.48309083703132377,0.9995,0.5970816662744175,0.38022674915676596,0.40332285437675397,B5,73
95,0.006571085295332724,0.7112444602409977,0.48473649761555887,0.9995499999999999,0.596846316780419,0.38022674915676596,0.40332285437675397,B5,73
95,0.008598531243667443,0.7106334777008194,0.4864831085436304,0.9995499999999999,0.5963756177924218,0.38022674915676596,0.40332285437675397,B5,73
95,0.009598150225927962,0.7099168512983776,0.48877404369079785,0.9995499999999999,0.5959049188044246,0.38022674915676596,0.40332285437675397,B5,73
95,0.008942930586238781,0.7093612180977892,0.49064994449899246,0.9995499999999999,0.595669569310426,0.38022674915676596,0.40332285437675397,B5,73
95,0.00841132567404704,0.7086373855083509,0.4928397680939879,0.9995499999999999,0.5951988703224288,0.38022674915676596,0.40332285437675397,B5,73
95,0.009411397141300858,0.7080294201129989,0.4944188335955005,0.9995499999999999,0.5949635208284303,0.38022674915676596,0.40332285437675397,B5,73
95,0.009471593564168858,0.7074223701052205,0.496817649123853,0.9995499999999999,0.5944928218404331,0.38022674915676596,0.40332285437675397,B5,73
95,0.008597372271898822,0.7067744947263567,0.49860428941524815,0.9995499999999999,0.5942574723464344,0.38022674915676596,0.40332285437675397,B5,73
95,0.007323278760102193,0.7062060124558839,0.5010406851824348,0.9995499999999999,0.5937867733584373,0.38022674915676596,0.40332285437675397,B5,73
95,0.00989846786598087,0.7055927422386105,0.5027322420982346,0.9995499999999999,0.5935514238644387,0.38022674915676596,0.40332285437675397,B5,73
95,0.00791328383703257,0.7049710622183338,0.5050694812132562,0.9995499999999999,0.5930807248764416,0.38022674915676596,0.40332285437675397,B5,73
95,0.010403544601455187,0.7043647400172991,0.5064789248284122,0.9995499999999999,0.592845375382443,0.38022674915676596,0.40332285437675397,B5,73
